SalesID,VehicleID,CustomerID,OrderDate,OrderMonth,OrderYear
46317,686,46317,24,5,2004
46318,862,46318,28,11,1999
46319,241,46319,7,10,2001
46320,906,46320,29,1,1997
46321,830,46321,9,11,1992
46322,563,46322,3,1,1994
46323,694,46323,28,2,2018
46324,633,46324,26,1,1998
46325,693,46325,19,2,1996
46326,41,46326,2,9,1993
46327,603,46327,10,6,2003
46328,915,46328,25,2,1998
46329,619,46329,3,8,2015
46330,70,46330,24,4,2008
46331,777,46331,7,9,2018
46332,763,46332,1,8,2001
46333,165,46333,18,8,1998
46334,864,46334,25,3,2013
46335,567,46335,24,6,1997
46336,626,46336,17,3,2016
46337,858,46337,27,4,2006
46338,188,46338,7,3,2017
46339,313,46339,17,5,2015
46340,289,46340,25,4,2007
46341,659,46341,4,4,1999
46342,169,46342,25,5,2014
46343,889,46343,27,3,1997
46344,330,46344,3,11,1996
46345,991,46345,27,1,2016
46346,716,46346,4,2,2019
46347,395,46347,23,11,1999
46348,426,46348,12,6,2012
46349,464,46349,27,7,2005
46350,294,46350,27,8,1990
46351,487,46351,16,8,1998
46352,969,46352,28,7,1996
46353,595,46353,7,10,2001
46354,783,46354,15,10,2006
46355,943,46355,10,11,2001
46356,880,46356,3,4,2005
46357,446,46357,16,9,2003
46358,505,46358,13,10,1992
46359,234,46359,1,5,1995
46360,491,46360,27,11,2003
46361,225,46361,22,8,1996
46362,574,46362,4,11,2020
46363,46,46363,2,7,2019
46364,997,46364,9,2,2001
46365,191,46365,5,9,2003
46366,169,46366,4,8,1994
46367,311,46367,22,2,2013
46368,120,46368,20,1,1991
46369,372,46369,14,2,1994
46370,386,46370,5,11,2000
46371,568,46371,24,5,2003
46372,879,46372,28,1,2018
46373,877,46373,29,11,2000
46374,93,46374,16,3,1992
46375,8,46375,17,10,2015
46376,973,46376,6,10,2001
46377,18,46377,16,7,2006
46378,138,46378,29,11,1991
46379,234,46379,14,10,2000
46380,749,46380,8,3,2001
46381,677,46381,6,10,1994
46382,691,46382,21,11,2016
46383,210,46383,2,2,2015
46384,241,46384,3,5,2001
46385,967,46385,1,5,2000
46386,376,46386,17,9,2017
46387,989,46387,28,2,2008
46388,639,46388,27,4,2012
46389,299,46389,16,2,2013
46390,307,46390,21,8,1999
46391,592,46391,22,4,1992
46392,847,46392,6,9,1994
46393,116,46393,15,5,2012
46394,836,46394,27,11,1993
46395,405,46395,29,2,2013
46396,588,46396,10,3,1999
46397,723,46397,12,6,2011
46398,947,46398,18,1,1997
46399,339,46399,4,9,2010
46400,250,46400,22,1,2015
46401,126,46401,29,6,1994
46402,534,46402,18,10,2001
46403,563,46403,1,5,1999
46404,577,46404,27,9,1998
46405,515,46405,1,4,2003
46406,662,46406,4,3,2006
46407,433,46407,4,5,2012
46408,168,46408,10,10,2011
46409,962,46409,10,7,2009
46410,831,46410,3,9,1993
46411,506,46411,5,2,2018
46412,226,46412,23,8,2002
46413,377,46413,15,2,1997
46414,380,46414,18,2,1990
46415,774,46415,29,8,2002
46416,214,46416,6,3,1997
46417,157,46417,20,4,1997
46418,290,46418,4,5,2003
46419,261,46419,7,11,2006
46420,978,46420,8,4,2010
46421,462,46421,29,4,2010
46422,201,46422,19,4,2001
46423,188,46423,18,10,2016
46424,376,46424,11,10,2000
46425,934,46425,27,9,2006
46426,420,46426,13,2,1998
46427,60,46427,21,11,1994
46428,662,46428,19,1,2005
46429,678,46429,1,11,1997
46430,828,46430,16,1,2006
46431,391,46431,29,1,2010
46432,267,46432,17,1,2018
46433,334,46433,18,7,1992
46434,506,46434,23,3,1991
46435,850,46435,3,7,2005
46436,663,46436,5,8,2007
46437,585,46437,10,2,2000
46438,420,46438,20,6,2002
46439,874,46439,8,2,2003
46440,374,46440,14,11,2005
46441,632,46441,3,9,1991
46442,42,46442,28,11,2018
46443,782,46443,27,5,2013
46444,914,46444,16,10,1997
46445,273,46445,15,1,2018
46446,396,46446,21,6,2010
46447,106,46447,6,3,1998
46448,613,46448,24,8,2002
46449,87,46449,4,10,2008
46450,338,46450,19,6,2009
46451,346,46451,8,7,2005
46452,279,46452,22,6,2000
46453,388,46453,27,2,2017
46454,369,46454,3,1,2018
46455,585,46455,5,11,2016
46456,758,46456,22,4,2020
46457,245,46457,29,8,2014
46458,649,46458,8,10,2009
46459,973,46459,14,7,1994
46460,157,46460,29,5,2000
46461,693,46461,25,10,2011
46462,638,46462,23,1,1990
46463,44,46463,28,1,1996
46464,697,46464,20,10,2008
46465,951,46465,17,3,1998
46466,98,46466,21,8,1993
46467,4,46467,16,10,2018
46468,496,46468,28,9,2009
46469,752,46469,18,2,2018
46470,860,46470,18,4,2004
46471,964,46471,19,9,2011
46472,255,46472,21,11,1999
46473,593,46473,29,3,2007
46474,697,46474,3,3,2020
46475,149,46475,22,8,1992
46476,872,46476,4,6,1992
46477,203,46477,12,5,1993
46478,495,46478,28,9,2000
46479,248,46479,24,4,2004
46480,966,46480,1,10,1999
46481,617,46481,18,4,2006
46482,764,46482,6,11,2010
46483,348,46483,6,9,1993
46484,897,46484,8,7,2016
46485,127,46485,19,6,2016
46486,264,46486,25,9,2009
46487,216,46487,25,4,2017
46488,778,46488,24,1,1994
46489,879,46489,12,6,1998
46490,804,46490,29,4,1990
46491,472,46491,23,9,1999
46492,202,46492,19,5,1990
46493,211,46493,14,4,1999
46494,525,46494,1,1,2014
46495,778,46495,20,4,2018
46496,862,46496,1,10,2007
46497,157,46497,19,3,2005
46498,767,46498,10,1,1994
46499,319,46499,14,5,2004
46500,81,46500,15,5,2007
46501,382,46501,10,8,1999
46502,473,46502,21,7,2017
46503,372,46503,21,6,1993
46504,673,46504,12,2,2003
46505,920,46505,6,2,2008
46506,408,46506,28,3,2017
46507,436,46507,6,1,1991
46508,615,46508,17,8,1998
46509,252,46509,22,7,2006
46510,346,46510,17,1,2004
46511,9,46511,11,2,1992
46512,819,46512,27,6,2018
46513,316,46513,28,7,2017
46514,338,46514,25,2,2002
46515,82,46515,23,10,1998
46516,701,46516,17,3,2015
46517,983,46517,7,10,2018
46518,853,46518,18,2,2000
46519,126,46519,21,7,1991
46520,844,46520,5,1,2005
46521,720,46521,3,9,2010
46522,13,46522,24,11,2002
46523,571,46523,4,6,2007
46524,707,46524,23,9,2003
46525,101,46525,9,2,2008
46526,51,46526,16,1,2011
46527,847,46527,6,9,2009
46528,277,46528,4,7,2018
46529,713,46529,11,7,2009
46530,818,46530,18,9,1994
46531,276,46531,14,4,2012
46532,150,46532,16,8,2000
46533,953,46533,4,11,2006
46534,67,46534,14,6,1995
46535,17,46535,2,10,2015
46536,72,46536,10,2,2004
46537,553,46537,16,10,2001
46538,223,46538,4,7,2005
46539,512,46539,28,4,2008
46540,170,46540,10,7,1999
46541,560,46541,13,8,1994
46542,168,46542,2,10,1997
46543,882,46543,12,7,2014
46544,769,46544,29,1,2019
46545,341,46545,27,2,2008
46546,697,46546,9,2,2015
46547,490,46547,13,1,1994
46548,150,46548,26,1,2010
46549,479,46549,15,3,2010
46550,634,46550,29,4,2005
46551,686,46551,18,6,2016
46552,531,46552,25,9,2006
46553,851,46553,11,3,1998
46554,169,46554,28,7,1998
46555,306,46555,25,8,2012
46556,18,46556,21,1,1990
46557,362,46557,27,4,1997
46558,737,46558,13,4,2001
46559,624,46559,20,11,1992
46560,807,46560,8,4,2009
46561,699,46561,15,4,2014
46562,640,46562,22,6,2006
46563,906,46563,29,4,2014
46564,305,46564,17,6,2019
46565,517,46565,14,6,2008
46566,542,46566,15,9,2003
46567,29,46567,26,8,2005
46568,25,46568,16,6,1991
46569,568,46569,1,1,2006
46570,445,46570,9,4,2008
46571,420,46571,23,4,2013
46572,84,46572,17,1,1992
46573,166,46573,28,7,2000
46574,789,46574,20,2,1996
46575,711,46575,25,9,2013
46576,121,46576,29,6,2002
46577,503,46577,10,3,1998
46578,528,46578,29,6,1996
46579,115,46579,26,3,2013
46580,138,46580,1,4,2004
46581,806,46581,17,4,1992
46582,944,46582,4,3,2017
46583,922,46583,24,9,2008
46584,537,46584,18,6,2003
46585,265,46585,28,3,2013
46586,346,46586,23,6,1995
46587,442,46587,11,3,2018
46588,502,46588,10,1,2011
46589,522,46589,9,11,2007
46590,656,46590,13,5,2001
46591,67,46591,10,4,2012
46592,166,46592,28,8,2006
46593,390,46593,23,6,1995
46594,761,46594,17,2,1990
46595,32,46595,5,7,2008
46596,920,46596,10,5,2008
46597,742,46597,4,1,1997
46598,631,46598,28,9,2015
46599,517,46599,26,8,1990
46600,425,46600,25,1,2005
46601,675,46601,21,6,2012
46602,825,46602,27,11,2019
46603,159,46603,28,6,2005
46604,821,46604,25,5,2012
46605,945,46605,23,11,1991
46606,868,46606,13,10,2004
46607,998,46607,20,8,2016
46608,861,46608,4,7,1996
46609,128,46609,4,11,1997
46610,809,46610,19,9,2016
46611,193,46611,4,1,2011
46612,417,46612,8,11,2010
46613,450,46613,29,1,2010
46614,859,46614,29,8,1997
46615,802,46615,2,9,1994
46616,237,46616,2,2,1991
46617,340,46617,10,5,2011
46618,942,46618,7,11,1999
46619,999,46619,4,10,2013
46620,341,46620,6,1,2012
46621,685,46621,29,5,2017
46622,36,46622,28,4,1994
46623,470,46623,20,5,2012
46624,901,46624,19,7,1994
46625,11,46625,2,4,1993
46626,885,46626,9,8,1997
46627,46,46627,23,8,2012
46628,126,46628,26,10,2008
46629,31,46629,1,6,1997
46630,645,46630,6,1,2002
46631,969,46631,7,3,1998
46632,796,46632,6,5,2001
46633,515,46633,21,9,1999
46634,846,46634,28,10,2002
46635,281,46635,6,10,1998
46636,282,46636,18,1,2008
46637,766,46637,24,8,2017
46638,171,46638,11,6,2014
46639,26,46639,28,2,2010
46640,52,46640,13,5,2016
46641,368,46641,9,3,2002
46642,131,46642,18,9,1992
46643,150,46643,2,11,2004
46644,361,46644,22,2,2001
46645,203,46645,19,6,2020
46646,473,46646,15,3,1994
46647,235,46647,28,4,2017
46648,802,46648,6,4,2015
46649,751,46649,29,10,2020
46650,388,46650,18,6,1995
46651,63,46651,18,9,1993
46652,416,46652,1,5,1998
46653,836,46653,23,6,2002
46654,939,46654,14,5,2016
46655,85,46655,3,2,1995
46656,327,46656,26,4,2019
46657,719,46657,4,8,2001
46658,852,46658,4,11,2008
46659,191,46659,10,11,2016
46660,752,46660,3,8,1996
46661,501,46661,29,1,1990
46662,737,46662,28,10,1999
46663,593,46663,1,11,1999
46664,449,46664,8,10,1996
46665,323,46665,24,5,1999
46666,317,46666,2,5,2012
46667,800,46667,26,3,2008
46668,546,46668,16,2,2020
46669,353,46669,28,8,2000
46670,807,46670,8,3,2014
46671,226,46671,13,9,2015
46672,211,46672,20,2,2018
46673,506,46673,21,6,2019
46674,702,46674,13,10,2003
46675,576,46675,10,3,2016
46676,727,46676,9,9,1991
46677,917,46677,27,11,2005
46678,589,46678,15,5,1991
46679,575,46679,18,1,2017
46680,281,46680,18,6,1994
46681,736,46681,9,2,2015
46682,996,46682,5,4,2018
46683,69,46683,8,9,2004
46684,33,46684,11,1,2018
46685,671,46685,21,10,1999
46686,705,46686,19,4,2020
46687,323,46687,14,5,1992
46688,362,46688,29,2,2020
46689,838,46689,3,2,2003
46690,208,46690,27,1,2013
46691,630,46691,2,5,2000
46692,757,46692,27,1,1996
46693,558,46693,5,3,2007
46694,698,46694,7,5,1992
46695,966,46695,3,6,2006
46696,774,46696,6,7,1992
46697,95,46697,23,7,2019
46698,223,46698,18,8,2013
46699,657,46699,5,8,2010
46700,228,46700,29,3,2002
46701,444,46701,5,6,1996
46702,762,46702,18,4,2009
46703,660,46703,2,6,1993
46704,405,46704,16,11,2003
46705,476,46705,10,3,2020
46706,301,46706,3,11,2019
46707,421,46707,14,10,2007
46708,552,46708,23,10,2020
46709,855,46709,4,1,2009
46710,662,46710,10,4,2005
46711,503,46711,1,4,1995
46712,152,46712,18,4,1993
46713,157,46713,7,3,2017
46714,745,46714,8,2,2001
46715,161,46715,18,9,1998
46716,696,46716,21,1,2017
46717,181,46717,15,3,1999
46718,464,46718,11,9,1994
46719,30,46719,22,6,1999
46720,809,46720,24,9,2015
46721,123,46721,23,5,2000
46722,568,46722,29,3,2008
46723,20,46723,21,6,1992
46724,538,46724,1,9,2014
46725,927,46725,12,1,2010
46726,350,46726,2,8,2014
46727,458,46727,2,10,2020
46728,783,46728,24,7,2000
46729,809,46729,29,2,2018
46730,320,46730,22,4,1996
46731,259,46731,20,3,2012
46732,916,46732,21,7,1990
46733,946,46733,21,5,2003
46734,816,46734,4,6,1991
46735,135,46735,18,10,2005
46736,123,46736,7,9,1996
46737,178,46737,4,3,2007
46738,856,46738,26,6,1995
46739,52,46739,24,5,2011
46740,787,46740,27,10,2013
46741,455,46741,25,1,1992
46742,421,46742,4,6,2011
46743,524,46743,4,9,2011
46744,883,46744,24,1,1990
46745,849,46745,2,7,2014
46746,447,46746,2,2,1991
46747,230,46747,6,5,1990
46748,722,46748,23,4,1996
46749,745,46749,4,1,1998
46750,182,46750,21,9,1991
46751,586,46751,17,1,2013
46752,115,46752,22,4,1997
46753,716,46753,11,10,2012
46754,349,46754,2,4,2002
46755,699,46755,29,10,1997
46756,743,46756,15,11,2013
46757,829,46757,16,11,2013
46758,758,46758,24,10,1993
46759,242,46759,15,3,2017
46760,25,46760,12,11,2004
46761,899,46761,5,4,2000
46762,936,46762,16,10,2011
46763,807,46763,19,7,1995
46764,863,46764,17,4,1992
46765,612,46765,9,11,2007
46766,797,46766,16,6,2018
46767,534,46767,21,6,2016
46768,847,46768,13,5,1999
46769,56,46769,12,4,2008
46770,204,46770,18,9,1999
46771,676,46771,9,11,1993
46772,233,46772,20,3,2010
46773,189,46773,5,3,2013
46774,474,46774,11,8,2001
46775,663,46775,12,9,1996
46776,37,46776,1,10,2001
46777,275,46777,8,2,2004
46778,253,46778,21,10,2020
46779,463,46779,19,10,2005
46780,562,46780,11,8,2017
46781,450,46781,25,8,2011
46782,171,46782,19,10,2011
46783,714,46783,28,11,2015
46784,806,46784,18,3,2010
46785,449,46785,18,10,2019
46786,528,46786,23,5,2004
46787,265,46787,8,4,2016
46788,490,46788,5,9,1999
46789,717,46789,28,9,1996
46790,374,46790,4,3,2009
46791,443,46791,14,9,1999
46792,772,46792,2,3,2017
46793,373,46793,8,1,2020
46794,543,46794,21,4,2010
46795,423,46795,6,5,2018
46796,346,46796,29,3,2007
46797,139,46797,19,2,2017
46798,817,46798,2,3,2000
46799,385,46799,6,6,1992
46800,29,46800,4,8,1996
46801,77,46801,12,6,1997
46802,92,46802,25,9,1990
46803,586,46803,4,9,1996
46804,683,46804,9,4,2004
46805,262,46805,6,2,1993
46806,972,46806,10,1,1999
46807,969,46807,22,7,2001
46808,201,46808,8,7,1999
46809,476,46809,8,10,2018
46810,513,46810,28,6,1999
46811,901,46811,3,4,2011
46812,277,46812,3,8,1992
46813,889,46813,2,9,2015
46814,948,46814,17,3,2013
46815,356,46815,5,4,2000
46816,250,46816,12,9,1999
46817,479,46817,14,8,2003
46818,470,46818,11,11,1999
46819,738,46819,25,3,2017
46820,31,46820,11,1,2017
46821,103,46821,15,6,1994
46822,454,46822,24,5,2017
46823,16,46823,3,7,2001
46824,662,46824,4,1,2005
46825,291,46825,29,3,2015
46826,360,46826,6,7,2006
46827,113,46827,15,1,1992
46828,360,46828,11,9,1990
46829,114,46829,12,3,2013
46830,923,46830,20,10,2010
46831,103,46831,24,5,2002
46832,784,46832,18,8,2009
46833,810,46833,21,7,1991
46834,124,46834,7,6,2017
46835,887,46835,28,1,2019
46836,721,46836,9,6,2010
46837,342,46837,17,3,1998
46838,872,46838,9,7,2009
46839,110,46839,17,8,2006
46840,775,46840,7,9,2006
46841,838,46841,14,4,2010
46842,756,46842,20,10,2017
46843,856,46843,10,10,2020
46844,629,46844,27,11,2015
46845,289,46845,22,1,1996
46846,342,46846,12,9,2005
46847,125,46847,28,11,2007
46848,522,46848,29,2,2010
46849,200,46849,15,2,1997
46850,999,46850,26,11,2010
46851,690,46851,11,5,2006
46852,446,46852,18,1,1996
46853,606,46853,26,3,1990
46854,157,46854,16,3,2004
46855,716,46855,23,6,2014
46856,718,46856,10,4,2016
46857,216,46857,6,9,1993
46858,783,46858,21,10,2002
46859,844,46859,12,6,2020
46860,964,46860,7,1,2006
46861,953,46861,22,11,2009
46862,747,46862,4,6,2010
46863,318,46863,20,6,1997
46864,364,46864,4,11,2001
46865,1,46865,17,4,1998
46866,824,46866,26,5,2018
46867,56,46867,25,2,2013
46868,7,46868,6,6,2005
46869,711,46869,1,10,2020
46870,353,46870,21,2,1993
46871,671,46871,4,9,1993
46872,154,46872,18,1,2012
46873,430,46873,5,11,2002
46874,905,46874,24,8,1992
46875,320,46875,2,7,2017
46876,933,46876,22,8,1993
46877,176,46877,2,6,2001
46878,267,46878,29,1,1998
46879,444,46879,6,7,2012
46880,69,46880,9,9,2004
46881,809,46881,13,4,2016
46882,226,46882,3,7,2018
46883,310,46883,23,8,1999
46884,136,46884,7,2,2018
46885,445,46885,21,11,1993
46886,81,46886,20,6,2003
46887,124,46887,21,11,2011
46888,214,46888,29,1,1990
46889,289,46889,4,1,2005
46890,404,46890,24,10,1992
46891,449,46891,18,1,2005
46892,327,46892,21,2,1997
46893,32,46893,20,3,2001
46894,365,46894,19,5,1994
46895,976,46895,26,9,2006
46896,121,46896,26,8,2000
46897,763,46897,19,1,1990
46898,123,46898,20,6,2009
46899,810,46899,25,8,2004
46900,628,46900,29,2,2002
46901,557,46901,22,8,2007
46902,713,46902,19,8,2009
46903,750,46903,28,6,2005
46904,70,46904,11,11,2007
46905,911,46905,21,9,2011
46906,703,46906,4,2,2000
46907,137,46907,19,7,2005
46908,985,46908,27,6,1990
46909,770,46909,10,11,2002
46910,225,46910,5,7,1993
46911,990,46911,11,3,1995
46912,169,46912,1,7,2003
46913,877,46913,4,7,2018
46914,237,46914,13,8,2003
46915,626,46915,10,5,1992
46916,74,46916,4,8,2016
46917,456,46917,15,9,2012
46918,392,46918,17,4,2013
46919,107,46919,18,8,2000
46920,875,46920,28,2,1993
46921,58,46921,4,8,2017
46922,341,46922,18,9,2000
46923,631,46923,16,9,2018
46924,726,46924,16,1,2016
46925,719,46925,12,8,2010
46926,270,46926,25,1,1999
46927,775,46927,24,9,2009
46928,737,46928,11,7,2011
46929,140,46929,9,1,2019
46930,497,46930,23,6,2016
46931,737,46931,12,2,2016
46932,823,46932,13,1,2007
46933,551,46933,25,7,2004
46934,235,46934,16,10,1996
46935,57,46935,10,2,2006
46936,796,46936,5,7,1998
46937,1,46937,3,9,2003
46938,503,46938,3,4,2019
46939,907,46939,25,11,2016
46940,726,46940,7,6,2000
46941,751,46941,7,1,2017
46942,762,46942,3,5,2009
46943,436,46943,24,10,1994
46944,673,46944,28,1,2008
46945,808,46945,25,10,2013
46946,662,46946,18,1,2004
46947,483,46947,20,7,2001
46948,596,46948,29,6,2016
46949,874,46949,22,9,2007
46950,60,46950,21,6,2018
46951,630,46951,5,11,2011
46952,191,46952,6,3,2019
46953,786,46953,10,1,2017
46954,367,46954,22,8,1994
46955,152,46955,19,5,1992
46956,529,46956,2,1,2003
46957,304,46957,2,4,2018
46958,161,46958,15,6,1993
46959,351,46959,27,2,2006
46960,609,46960,11,3,1998
46961,399,46961,18,7,1998
46962,935,46962,19,6,1994
46963,71,46963,19,5,2003
46964,287,46964,12,5,2007
46965,119,46965,17,5,1994
46966,925,46966,11,9,1999
46967,789,46967,28,6,2003
46968,612,46968,5,6,2014
46969,358,46969,4,8,2018
46970,463,46970,22,6,2011
46971,583,46971,4,10,2005
46972,72,46972,3,10,2019
46973,542,46973,16,5,1991
46974,973,46974,4,4,1991
46975,816,46975,9,6,2020
46976,94,46976,2,6,2018
46977,120,46977,19,1,1994
46978,709,46978,14,2,2001
46979,48,46979,21,7,2014
46980,506,46980,9,3,2011
46981,130,46981,17,10,1992
46982,766,46982,14,9,1996
46983,784,46983,19,2,1994
46984,276,46984,16,7,2006
46985,594,46985,28,5,2003
46986,23,46986,20,3,1992
46987,441,46987,2,1,1998
46988,587,46988,17,6,2006
46989,82,46989,23,10,2005
46990,143,46990,14,2,2009
46991,832,46991,25,5,1991
46992,356,46992,28,1,2006
46993,127,46993,1,3,2007
46994,893,46994,23,8,2004
46995,341,46995,24,7,2012
46996,475,46996,16,7,1997
46997,106,46997,17,1,2004
46998,664,46998,3,5,1993
46999,805,46999,22,7,1995
47000,303,47000,6,8,2005
47001,950,47001,14,2,2008
47002,356,47002,29,8,1999
47003,128,47003,12,2,2000
47004,846,47004,12,2,1998
47005,220,47005,5,11,2014
47006,871,47006,18,10,1991
47007,602,47007,3,9,1994
47008,191,47008,15,2,1995
47009,97,47009,4,9,2020
47010,417,47010,2,10,1993
47011,930,47011,23,4,1998
47012,900,47012,3,4,2002
47013,585,47013,10,11,1995
47014,221,47014,28,7,2000
47015,620,47015,3,11,1998
47016,220,47016,15,2,2009
47017,238,47017,1,3,2012
47018,631,47018,5,10,1995
47019,267,47019,25,10,1992
47020,248,47020,18,2,2006
47021,800,47021,11,7,2017
47022,550,47022,29,11,1994
47023,509,47023,13,5,2000
47024,74,47024,18,10,2003
47025,684,47025,22,1,2017
47026,849,47026,17,9,2002
47027,450,47027,23,10,2002
47028,85,47028,16,2,1990
47029,927,47029,14,6,2016
47030,940,47030,7,1,1997
47031,66,47031,3,3,1996
47032,797,47032,16,2,2010
47033,919,47033,13,5,2006
47034,562,47034,8,8,1997
47035,597,47035,5,5,2013
47036,96,47036,16,1,2020
47037,330,47037,11,5,2009
47038,114,47038,2,6,2004
47039,646,47039,23,10,2014
47040,356,47040,17,7,2018
47041,688,47041,7,6,2010
47042,134,47042,17,6,2010
47043,780,47043,7,3,2014
47044,802,47044,10,2,2005
47045,996,47045,7,10,2003
47046,117,47046,14,7,2016
47047,929,47047,28,10,2014
47048,434,47048,26,10,1990
47049,525,47049,15,1,2017
47050,78,47050,12,10,2013
47051,880,47051,22,10,2017
47052,791,47052,21,8,2000
47053,637,47053,10,9,1993
47054,695,47054,5,9,1996
47055,663,47055,18,9,1995
47056,704,47056,20,3,2017
47057,359,47057,7,3,1999
47058,231,47058,9,5,2008
47059,393,47059,4,7,2001
47060,636,47060,20,1,1997
47061,288,47061,16,2,1993
47062,112,47062,22,4,2001
47063,696,47063,26,3,2004
47064,676,47064,19,1,1995
47065,512,47065,28,6,2007
47066,424,47066,11,2,2001
47067,874,47067,6,9,2007
47068,596,47068,13,7,2020
47069,528,47069,15,10,1995
47070,548,47070,4,9,2008
47071,891,47071,27,7,2001
47072,69,47072,28,11,2013
47073,73,47073,11,10,2011
47074,174,47074,15,9,2018
47075,434,47075,23,3,2018
47076,27,47076,23,9,1998
47077,289,47077,7,11,1995
47078,745,47078,26,8,2002
47079,181,47079,27,8,2005
47080,750,47080,22,4,2018
47081,287,47081,29,6,1996
47082,572,47082,26,9,1990
47083,690,47083,29,9,2013
47084,860,47084,25,7,1994
47085,150,47085,10,1,2015
47086,20,47086,22,11,1995
47087,734,47087,14,6,1998
47088,842,47088,9,2,2011
47089,488,47089,10,7,1991
47090,256,47090,16,8,2002
47091,431,47091,27,6,2014
47092,150,47092,26,6,1999
47093,337,47093,16,4,2002
47094,664,47094,14,10,2007
47095,989,47095,10,6,1993
47096,394,47096,16,2,2002
47097,790,47097,2,4,2006
47098,231,47098,16,10,2008
47099,650,47099,20,5,1992
47100,249,47100,7,1,2016
47101,917,47101,6,11,1999
47102,938,47102,23,1,1990
47103,449,47103,3,1,2019
47104,63,47104,17,11,2017
47105,759,47105,3,11,1993
47106,596,47106,1,2,2014
47107,664,47107,22,9,2020
47108,53,47108,24,4,2013
47109,272,47109,19,3,1996
47110,615,47110,26,5,1990
47111,9,47111,8,1,1994
47112,487,47112,28,6,1992
47113,683,47113,15,4,1994
47114,240,47114,27,3,2017
47115,88,47115,4,8,1995
47116,13,47116,2,11,2010
47117,771,47117,9,8,2003
47118,382,47118,23,4,2017
47119,644,47119,29,2,2000
47120,948,47120,28,4,2012
47121,218,47121,20,4,2006
47122,473,47122,5,6,2000
47123,363,47123,9,2,2005
47124,231,47124,8,1,2019
47125,270,47125,13,5,1996
47126,260,47126,3,8,2017
47127,238,47127,13,6,1998
47128,824,47128,27,11,1994
47129,809,47129,27,11,2000
47130,748,47130,13,2,2009
47131,758,47131,10,1,1992
47132,657,47132,23,8,2001
47133,960,47133,5,1,2006
47134,552,47134,4,6,1993
47135,998,47135,12,4,1991
47136,643,47136,8,6,2003
47137,352,47137,29,8,2000
47138,310,47138,20,3,2015
47139,251,47139,23,5,2018
47140,28,47140,18,3,2004
47141,779,47141,4,4,2011
47142,837,47142,13,7,2011
47143,434,47143,25,4,2000
47144,138,47144,5,11,2005
47145,812,47145,19,9,2011
47146,101,47146,10,1,1998
47147,931,47147,8,3,2014
47148,667,47148,16,1,2002
47149,158,47149,25,3,2005
47150,941,47150,25,7,2018
47151,376,47151,29,10,2004
47152,356,47152,26,8,1993
47153,787,47153,28,2,2002
47154,877,47154,17,4,2003
47155,76,47155,1,9,2008
47156,154,47156,24,1,2017
47157,759,47157,28,3,1998
47158,885,47158,14,7,2020
47159,15,47159,24,4,1993
47160,445,47160,18,11,1992
47161,555,47161,5,1,2012
47162,423,47162,20,6,2008
47163,494,47163,24,5,2018
47164,87,47164,1,9,2007
47165,955,47165,29,8,2003
47166,672,47166,12,3,1999
47167,377,47167,5,5,1992
47168,254,47168,7,11,2004
47169,109,47169,20,1,2020
47170,811,47170,9,6,1992
47171,422,47171,18,9,1992
47172,41,47172,19,10,2020
47173,30,47173,22,2,2003
47174,894,47174,15,5,1994
47175,935,47175,20,4,1998
47176,300,47176,13,4,1997
47177,812,47177,28,9,2002
47178,987,47178,23,9,2010
47179,528,47179,19,11,1992
47180,607,47180,5,4,2012
47181,255,47181,12,1,2005
47182,80,47182,17,7,2008
47183,287,47183,26,1,1993
47184,952,47184,6,9,2020
47185,250,47185,16,3,1992
47186,854,47186,15,1,1997
47187,989,47187,15,11,1998
47188,506,47188,10,7,2014
47189,409,47189,19,1,2018
47190,396,47190,25,2,1998
47191,372,47191,6,2,1993
47192,724,47192,19,8,2000
47193,858,47193,1,10,1992
47194,890,47194,6,10,2013
47195,388,47195,24,6,2007
47196,633,47196,10,2,2020
47197,336,47197,8,8,2000
47198,165,47198,26,7,2002
47199,364,47199,1,8,2010
47200,367,47200,27,6,2001
47201,804,47201,17,5,2005
47202,487,47202,14,10,1996
47203,760,47203,8,6,2008
47204,310,47204,18,7,1991
47205,97,47205,5,9,2003
47206,908,47206,11,2,2020
47207,430,47207,12,8,2017
47208,475,47208,7,5,2005
47209,271,47209,5,9,1991
47210,914,47210,18,6,2016
47211,382,47211,15,7,2018
47212,347,47212,29,2,2013
47213,373,47213,20,7,1996
47214,131,47214,3,6,2003
47215,407,47215,12,1,1992
47216,775,47216,1,9,2007
47217,852,47217,1,4,1994
47218,833,47218,17,2,2005
47219,665,47219,27,1,2002
47220,814,47220,8,8,2003
47221,305,47221,28,6,2015
47222,648,47222,6,4,1996
47223,702,47223,10,8,2005
47224,550,47224,12,1,2001
47225,752,47225,1,1,1999
47226,655,47226,28,11,2014
47227,525,47227,3,7,1996
47228,7,47228,2,7,1994
47229,765,47229,18,9,2015
47230,486,47230,28,10,2010
47231,674,47231,4,5,2005
47232,929,47232,19,11,1997
47233,828,47233,20,8,2014
47234,206,47234,10,9,2000
47235,14,47235,21,4,2007
47236,632,47236,5,3,2010
47237,729,47237,15,9,2018
47238,639,47238,8,10,2015
47239,110,47239,12,8,2006
47240,507,47240,13,10,2017
47241,138,47241,9,5,1999
47242,387,47242,24,11,2003
47243,826,47243,13,10,2013
47244,646,47244,10,1,2006
47245,946,47245,23,9,2003
47246,897,47246,1,7,2007
